Date,trailingPE,forwardPE,priceToBook,priceToSalesTrailing12Months,trailingAnnualDividendYield,symbol,currency,quoteType
2025-09-05,35.710056,,,,,XLRE,USD,ETF
2025-09-06,34.987003,,,,,XLRE,USD,ETF
2025-09-07,34.987003,,,,,XLRE,USD,ETF
2025-09-08,34.987003,,,,,XLRE,USD,ETF
2025-09-09,34.754753,,,,,XLRE,USD,ETF
2025-09-10,34.738163,,,,,XLRE,USD,ETF
2025-10-31,34.46236,,,,,XLRE,USD,ETF
2025-11-07,34.77412,,,,,XLRE,USD,ETF
2025-11-10,35.13644,,,,,XLRE,USD,ETF
2025-11-11,34.85838,,,,,XLRE,USD,ETF
2025-11-12,34.403378,,,,,XLRE,USD,ETF
2025-11-13,34.50449,,,,,XLRE,USD,ETF
2025-11-14,34.276985,,,,,XLRE,USD,ETF
2025-11-18,34.133743,,,,,XLRE,USD,ETF
2025-11-19,34.015778,,,,,XLRE,USD,ETF
2025-11-20,34.46236,,,,,XLRE,USD,ETF
2025-11-21,34.512913,,,,,XLRE,USD,ETF
