Date,trailingPE,forwardPE,priceToBook,priceToSalesTrailing12Months,trailingAnnualDividendYield,symbol,currency,quoteType
2025-09-05,10.028509,,,,,1628.T,JPY,ETF
2025-09-06,10.028509,,,,,1628.T,JPY,ETF
2025-09-10,10.160023,,,,,1628.T,JPY,ETF
2025-10-30,9.603061,,,,,1628.T,JPY,ETF
2025-11-06,9.614887,,,,,1628.T,JPY,ETF
2025-11-09,9.55339,,,,,1628.T,JPY,ETF
2025-11-10,9.605426,,,,,1628.T,JPY,ETF
2025-11-11,9.650366,,,,,1628.T,JPY,ETF
2025-11-12,9.655097,,,,,1628.T,JPY,ETF
2025-11-13,9.536833,,,,,1628.T,JPY,ETF
2025-11-17,9.468239,,,,,1628.T,JPY,ETF
2025-11-18,9.574677,,,,,1628.T,JPY,ETF
2025-11-19,9.72369,,,,,1628.T,JPY,ETF
2025-11-20,9.7639,,,,,1628.T,JPY,ETF
2025-11-24,9.841954,,,,,1628.T,JPY,ETF
2025-11-25,9.839589,,,,,1628.T,JPY,ETF
2025-11-26,9.8253975,,,,,1628.T,JPY,ETF
2025-11-27,9.801744,,,,,1628.T,JPY,ETF
2025-11-30,9.806475,,,,,1628.T,JPY,ETF
2025-12-01,9.674019,,,,,1628.T,JPY,ETF
2025-12-02,9.747343,,,,,1628.T,JPY,ETF
2025-12-03,9.631444,,,,,1628.T,JPY,ETF
2025-12-04,9.716594,,,,,1628.T,JPY,ETF
2025-12-07,9.700037,,,,,1628.T,JPY,ETF
2025-12-08,9.278536,,,,,1628.T,JPY,ETF
2025-12-09,9.206539,,,,,1628.T,JPY,ETF
2025-12-10,9.323533,,,,,1628.T,JPY,ETF
2025-12-11,9.503524,,,,,1628.T,JPY,ETF
2025-12-14,9.38428,,,,,1628.T,JPY,ETF
2025-12-15,9.303284,,,,,1628.T,JPY,ETF
2025-12-16,9.424778,,,,,1628.T,JPY,ETF
2025-12-18,9.280786,,,,,1628.T,JPY,ETF
2025-12-22,9.409029,,,,,1628.T,JPY,ETF
2025-12-23,9.445027,,,,,1628.T,JPY,ETF
2025-12-24,9.449527,,,,,1628.T,JPY,ETF
2025-12-25,9.465276,,,,,1628.T,JPY,ETF
2025-12-28,9.544023,,,,,1628.T,JPY,ETF
2026-01-04,9.59802,,,,,1628.T,JPY,ETF
2026-01-06,9.56877,,,,,1628.T,JPY,ETF
2026-01-07,9.57777,,,,,1628.T,JPY,ETF
2026-01-08,10.771132,,,,,1628.T,JPY,ETF
2026-01-12,10.751019,,,,,1628.T,JPY,ETF
2026-01-13,10.723361,,,,,1628.T,JPY,ETF
2026-01-14,10.6001625,,,,,1628.T,JPY,ETF
2026-01-15,10.615248,,,,,1628.T,JPY,ETF
2026-01-18,10.703247,,,,,1628.T,JPY,ETF
2026-01-19,10.59262,,,,,1628.T,JPY,ETF
2026-01-20,10.632848,,,,,1628.T,JPY,ETF
2026-01-21,10.597648,,,,,1628.T,JPY,ETF
2026-01-22,10.564962,,,,,1628.T,JPY,ETF
2026-01-25,10.502106,,,,,1628.T,JPY,ETF
2026-01-26,10.396506,,,,,1628.T,JPY,ETF
2026-01-27,10.436735,,,,,1628.T,JPY,ETF
2026-01-28,10.527248,,,,,1628.T,JPY,ETF
2026-02-01,10.64039,,,,,1628.T,JPY,ETF
2026-02-02,10.79879,,,,,1628.T,JPY,ETF
2026-02-03,10.871703,,,,,1628.T,JPY,ETF
2026-02-04,11.022559,,,,,1628.T,JPY,ETF
2026-02-05,11.025074,,,,,1628.T,JPY,ETF
2026-02-08,11.052731,,,,,1628.T,JPY,ETF
2026-02-09,11.2086735,,,,,1628.T,JPY,ETF
2026-02-11,11.119432,,,,,1628.T,JPY,ETF
2026-02-12,11.088835,,,,,1628.T,JPY,ETF
2026-02-15,11.14493,,,,,1628.T,JPY,ETF
2026-02-16,11.305563,,,,,1628.T,JPY,ETF
2026-02-17,11.417752,,,,,1628.T,JPY,ETF
2026-02-18,11.193375,,,,,1628.T,JPY,ETF
