Date,trailingPE,forwardPE,priceToBook,priceToSalesTrailing12Months,trailingAnnualDividendYield,symbol,currency,quoteType
2025-09-05,17.378277,,,,,CEMR.DE,EUR,ETF
2025-09-06,17.295855,,,,,CEMR.DE,EUR,ETF
2025-09-10,17.48903,,,,,CEMR.DE,EUR,ETF
2025-10-30,16.69928,,,,,CEMR.DE,EUR,ETF
2025-11-06,16.548143,,,,,CEMR.DE,EUR,ETF
2025-11-09,16.967966,,,,,CEMR.DE,EUR,ETF
2025-11-10,17.119102,,,,,CEMR.DE,EUR,ETF
2025-11-11,16.977562,,,,,CEMR.DE,EUR,ETF
2025-11-12,16.776049,,,,,CEMR.DE,EUR,ETF
2025-11-13,16.69928,,,,,CEMR.DE,EUR,ETF
2025-11-17,16.308247,,,,,CEMR.DE,EUR,ETF
2025-11-18,16.4162,,,,,CEMR.DE,EUR,ETF
2025-11-19,16.236279,,,,,CEMR.DE,EUR,ETF
2025-11-20,16.20749,,,,,CEMR.DE,EUR,ETF
2025-11-23,16.435392,,,,,CEMR.DE,EUR,ETF
2025-11-24,16.716074,,,,,CEMR.DE,EUR,ETF
2025-11-25,16.744862,,,,,CEMR.DE,EUR,ETF
2025-11-26,16.785645,,,,,CEMR.DE,EUR,ETF
2025-11-27,16.6561,,,,,CEMR.DE,EUR,ETF
2025-11-30,16.780846,,,,,CEMR.DE,EUR,ETF
2025-12-01,16.788042,,,,,CEMR.DE,EUR,ETF
2025-12-02,16.919987,,,,,CEMR.DE,EUR,ETF
2025-12-03,16.855213,,,,,CEMR.DE,EUR,ETF
2025-12-04,16.951174,,,,,CEMR.DE,EUR,ETF
2025-12-07,16.999153,,,,,CEMR.DE,EUR,ETF
2025-12-08,17.372139,,,,,CEMR.DE,EUR,ETF
2025-12-09,17.438118,,,,,CEMR.DE,EUR,ETF
2025-12-10,17.271948,,,,,CEMR.DE,EUR,ETF
2025-12-11,17.460112,,,,,CEMR.DE,EUR,ETF
2025-12-14,17.342815,,,,,CEMR.DE,EUR,ETF
2025-12-15,17.30616,,,,,CEMR.DE,EUR,ETF
2025-12-16,17.562746,,,,,CEMR.DE,EUR,ETF
2025-12-18,17.66538,,,,,CEMR.DE,EUR,ETF
2025-12-22,17.711811,,,,,CEMR.DE,EUR,ETF
