Date,trailingPE,forwardPE,priceToBook,priceToSalesTrailing12Months,trailingAnnualDividendYield,symbol,currency,quoteType
2025-09-05,42.985672,,,,,INQQ,USD,ETF
2025-09-06,43.54579,,,,,INQQ,USD,ETF
2025-09-10,43.648033,,,,,INQQ,USD,ETF
2025-10-31,42.637,,,,,INQQ,USD,ETF
2025-11-07,42.09933,,,,,INQQ,USD,ETF
2025-11-10,42.529465,,,,,INQQ,USD,ETF
2025-11-11,42.56146,,,,,INQQ,USD,ETF
2025-11-12,41.9918,,,,,INQQ,USD,ETF
2025-11-13,42.422203,,,,,INQQ,USD,ETF
2025-11-14,42.63055,,,,,INQQ,USD,ETF
2025-11-18,42.34397,,,,,INQQ,USD,ETF
2025-11-19,42.29827,,,,,INQQ,USD,ETF
2025-11-20,41.776733,,,,,INQQ,USD,ETF
2025-11-21,41.72297,,,,,INQQ,USD,ETF
2025-11-25,42.018684,,,,,INQQ,USD,ETF
2025-11-26,41.938034,,,,,INQQ,USD,ETF
2025-11-28,41.803616,,,,,INQQ,USD,ETF
2025-12-01,41.62054,,,,,INQQ,USD,ETF
2025-12-02,41.239067,,,,,INQQ,USD,ETF
2025-12-03,41.228313,,,,,INQQ,USD,ETF
2025-12-04,41.10465,,,,,INQQ,USD,ETF
2025-12-05,41.656612,,,,,INQQ,USD,ETF
2025-12-08,42.004448,,,,,INQQ,USD,ETF
2025-12-09,41.82357,,,,,INQQ,USD,ETF
2025-12-10,42.39402,,,,,INQQ,USD,ETF
2025-12-11,42.168903,,,,,INQQ,USD,ETF
2025-12-12,41.97662,,,,,INQQ,USD,ETF
2025-12-15,41.322693,,,,,INQQ,USD,ETF
2025-12-16,41.280952,,,,,INQQ,USD,ETF
2025-12-17,41.656612,,,,,INQQ,USD,ETF
2025-12-19,42.491417,,,,,INQQ,USD,ETF
2025-12-22,42.44522,,,,,INQQ,USD,ETF
2025-12-23,42.491417,,,,,INQQ,USD,ETF
2025-12-24,41.900932,,,,,INQQ,USD,ETF
2025-12-26,41.82357,,,,,INQQ,USD,ETF
2025-12-29,40.962337,,,,,INQQ,USD,ETF
2025-12-30,40.960945,,,,,INQQ,USD,ETF
2026-01-06,40.877464,,,,,INQQ,USD,ETF
2026-01-07,43.56474,,,,,INQQ,USD,ETF
2026-01-08,43.174156,,,,,INQQ,USD,ETF
2026-01-09,43.099045,,,,,INQQ,USD,ETF
2026-01-12,42.871006,,,,,INQQ,USD,ETF
2026-01-13,43.174156,,,,,INQQ,USD,ETF
2026-01-14,43.114067,,,,,INQQ,USD,ETF
2026-01-15,42.87371,,,,,INQQ,USD,ETF
2026-01-16,41.58179,,,,,INQQ,USD,ETF
2026-01-21,41.43157,,,,,INQQ,USD,ETF
2026-01-22,40.500183,,,,,INQQ,USD,ETF
2026-01-23,40.86102,,,,,INQQ,USD,ETF
2026-01-26,40.650406,,,,,INQQ,USD,ETF
2026-01-27,40.47014,,,,,INQQ,USD,ETF
2026-01-28,40.620365,,,,,INQQ,USD,ETF
2026-01-29,40.661522,,,,,INQQ,USD,ETF
2026-02-02,41.270527,,,,,INQQ,USD,ETF
2026-02-03,41.281345,,,,,INQQ,USD,ETF
2026-02-04,45.361523,,,,,INQQ,USD,ETF
2026-02-05,45.62525,,,,,INQQ,USD,ETF
2026-02-06,45.954914,,,,,INQQ,USD,ETF
2026-02-09,46.432922,,,,,INQQ,USD,ETF
2026-02-10,45.954914,,,,,INQQ,USD,ETF
2026-02-11,45.954254,,,,,INQQ,USD,ETF
2026-02-12,45.583054,,,,,INQQ,USD,ETF
2026-02-13,44.850544,,,,,INQQ,USD,ETF
2026-02-17,44.801098,,,,,INQQ,USD,ETF
2026-02-18,44.009247,,,,,INQQ,USD,ETF
2026-02-19,45.015377,,,,,INQQ,USD,ETF
2026-02-20,44.009907,,,,,INQQ,USD,ETF
2026-02-23,43.71321,,,,,INQQ,USD,ETF
2026-02-24,43.350582,,,,,INQQ,USD,ETF
2026-02-25,43.11982,,,,,INQQ,USD,ETF
2026-02-26,43.053886,,,,,INQQ,USD,ETF
2026-02-27,41.70227,,,,,INQQ,USD,ETF
2026-03-02,41.07097,,,,,INQQ,USD,ETF
2026-03-03,41.121075,,,,,INQQ,USD,ETF
2026-03-04,40.98536,,,,,INQQ,USD,ETF
2026-03-05,40.83716,,,,,INQQ,USD,ETF
2026-03-06,40.60663,,,,,INQQ,USD,ETF
2026-03-09,40.7186,,,,,INQQ,USD,ETF
2026-03-10,40.11263,,,,,INQQ,USD,ETF
2026-03-11,39.39304,,,,,INQQ,USD,ETF
2026-03-12,39.058765,,,,0.0,INQQ,USD,ETF
2026-03-13,39.750362,,,,0.0,INQQ,USD,ETF
2026-03-16,39.641685,,,,0.0,INQQ,USD,ETF
2026-03-17,39.5857,,,,0.0,INQQ,USD,ETF
2026-03-18,39.33936,,,,0.0,INQQ,USD,ETF
2026-03-19,38.696503,,,,0.0,INQQ,USD,ETF
2026-03-20,39.72402,,,,0.0,INQQ,USD,ETF
2026-03-23,38.531837,,,,0.0,INQQ,USD,ETF
2026-03-24,39.256367,,,,0.0,INQQ,USD,ETF
2026-03-25,38.640186,,,,0.0,INQQ,USD,ETF
2026-03-26,37.97197,,,,0.0,INQQ,USD,ETF
