Date,trailingPE,forwardPE,priceToBook,priceToSalesTrailing12Months,trailingAnnualDividendYield,symbol,currency,quoteType
2025-09-05,27.029888,,1.1542838,,0.015279762,XLB,USD,ETF
2025-09-06,25.800735,,1.1623733,,0.0152212,XLB,USD,ETF
2025-09-07,25.800735,,1.1623733,,0.0152212,XLB,USD,ETF
2025-09-08,25.800735,,1.1623733,,0.0152212,XLB,USD,ETF
2025-09-09,25.823181,,1.1633846,,0.015115268,XLB,USD,ETF
2025-09-10,25.402334,,1.1444246,,0.015102129,XLB,USD,ETF
2025-10-31,25.787024,,1.0828677,,0.016130904,XLB,USD,ETF
2025-11-07,25.832176,,1.0847638,,0.016391508,XLB,USD,ETF
2025-11-10,26.346891,,1.1063782,,0.01604525,XLB,USD,ETF
2025-11-11,26.533516,,1.114215,,0.01588027,XLB,USD,ETF
2025-11-12,26.358932,,1.1068838,,0.015768576,XLB,USD,ETF
2025-11-13,26.118128,,1.0967717,,0.015873015,XLB,USD,ETF
2025-11-14,25.720802,,1.080087,,0.016019361,XLB,USD,ETF
2025-11-18,25.808094,,1.0837525,,0.016253509,XLB,USD,ETF
2025-11-19,25.42281,,1.0675734,,0.016211804,XLB,USD,ETF
2025-11-20,25.991707,,1.091463,,0.016457494,XLB,USD,ETF
2025-11-21,26.042877,,1.0936117,,0.01609728,XLB,USD,ETF
2025-11-24,26.431173,,1.1099173,,0.01606565,XLB,USD,ETF
2025-11-25,26.756258,,1.1235685,,0.015829632,XLB,USD,ETF
2025-11-26,26.909771,,1.130015,,0.015637305,XLB,USD,ETF
2025-11-28,26.84355,,1.1272341,,0.015548098,XLB,USD,ETF
2025-12-01,26.599737,,1.1169958,,0.015586454,XLB,USD,ETF
2025-12-02,26.786358,,1.1248325,,0.01572932,XLB,USD,ETF
2025-12-03,26.629837,,1.1182598,,0.015619732,XLB,USD,ETF
2025-12-04,13.271273,,0.55729705,,0.03142308,XLB,USD,ETF
2025-12-05,23.3431,,0.54958665,,0.031526424,XLB,USD,ETF
2025-12-08,23.29478,,0.5484491,,0.03196872,XLB,USD,ETF
2025-12-09,22.814873,,0.5591931,,0.03203503,XLB,USD,ETF
2025-12-10,23.268694,,0.57031626,,0.031419527,XLB,USD,ETF
2025-12-11,23.284166,,0.57069546,,0.030806739,XLB,USD,ETF
2025-12-12,23.268694,,0.57031626,,0.030786267,XLB,USD,ETF
2025-12-15,23.206808,,0.56879944,,0.030806739,XLB,USD,ETF
2025-12-16,23.304792,,0.571201,,0.030888889,XLB,USD,ETF
2025-12-17,23.294477,,0.57094824,,0.030759018,XLB,USD,ETF
2025-12-19,23.39762,,0.57347625,,0.030772638,XLB,USD,ETF
2025-12-22,23.59359,,0.57827944,,0.030435735,XLB,USD,ETF
2025-12-23,23.640003,,0.57941705,,0.030382514,XLB,USD,ETF
2025-12-24,23.779243,,0.58282983,,0.03032286,XLB,USD,ETF
2025-12-26,23.588432,,0.5781531,,0.030145304,XLB,USD,ETF
