Date,trailingPE,priceToBook,trailingAnnualDividendYield,symbol,currency,quoteType
2025-09-09,25.140844,,0.0,REET,USD,ETF
2025-09-10,25.25308,,0.0,REET,USD,ETF
2025-09-11,25.272879,,0.0,REET,USD,ETF
2025-09-12,25.649052,,0.0,REET,USD,ETF
2025-09-13,25.599556,,0.0,REET,USD,ETF
2025-10-31,24.818989,,0.0,REET,USD,ETF
2025-11-07,25.124182,,0.0,REET,USD,ETF
2025-11-10,25.291546,,0.0,REET,USD,ETF
2025-11-11,25.104492,,0.0,REET,USD,ETF
2025-11-12,24.818989,,0.0,REET,USD,ETF
2025-11-13,24.809147,,0.0,REET,USD,ETF
2025-11-14,24.691006,,0.0,REET,USD,ETF
2025-11-18,24.563023,,0.0,REET,USD,ETF
2025-11-19,24.444883,,0.0,REET,USD,ETF
2025-11-20,24.75992,,0.0,REET,USD,ETF
2025-11-21,24.730387,,0.0,REET,USD,ETF
2025-11-24,24.996199,,0.0,REET,USD,ETF
2025-11-25,25.153715,,0.0,REET,USD,ETF
2025-11-26,25.26201,,0.0,REET,USD,ETF
2025-11-28,25.006042,,0.0,REET,USD,ETF
2025-12-01,24.996199,,0.0,REET,USD,ETF
2025-12-02,25.025734,,0.0,REET,USD,ETF
2025-12-03,24.907593,,0.0,REET,USD,ETF
2025-12-04,24.868216,,0.0,REET,USD,ETF
2025-12-05,23.525503,,0.0,REET,USD,ETF
2025-12-08,23.440947,,0.0,REET,USD,ETF
2025-12-09,23.534897,,0.0,REET,USD,ETF
2025-12-10,23.600664,,0.0,REET,USD,ETF
2025-12-11,23.591269,,0.0,REET,USD,ETF
2025-12-12,23.365786,,0.0,REET,USD,ETF
2025-12-15,23.224857,,0.0,REET,USD,ETF
2025-12-16,23.290625,,0.0,REET,USD,ETF
2025-12-17,23.262438,,0.0,REET,USD,ETF
2025-12-19,23.215462,,0.0,REET,USD,ETF
2025-12-22,23.365786,,0.0,REET,USD,ETF
2025-12-23,23.487923,,0.0,REET,USD,ETF
2025-12-24,23.525503,,0.0,REET,USD,ETF
2025-12-26,23.581875,,0.0,REET,USD,ETF
2025-12-29,23.591269,,0.0,REET,USD,ETF
2025-12-30,23.440947,,0.0,REET,USD,ETF
2026-01-06,23.64764,,0.0,REET,USD,ETF
2026-01-07,24.1262,,0.0,REET,USD,ETF
2026-01-09,24.135723,,0.0,REET,USD,ETF
2026-01-12,24.183348,,0.0,REET,USD,ETF
2026-01-13,24.316694,,0.0,REET,USD,ETF
2026-01-14,24.411942,,0.0,REET,USD,ETF
2026-01-15,24.65006,,0.0,REET,USD,ETF
2026-01-16,24.32622,,0.0,REET,USD,ETF
2026-01-20,24.354794,,0.0,REET,USD,ETF
2026-01-21,24.183348,,0.0,REET,USD,ETF
2026-01-22,24.26907,,0.0,REET,USD,ETF
2026-01-23,24.259544,,0.0,REET,USD,ETF
2026-01-26,24.345268,,0.0,REET,USD,ETF
2026-01-27,24.173822,,0.0,REET,USD,ETF
2026-01-28,24.497663,,0.0,REET,USD,ETF
2026-01-29,24.45004,,0.0,REET,USD,ETF
2026-02-02,24.392893,,0.0,REET,USD,ETF
2026-02-03,24.68816,,0.0,REET,USD,ETF
2026-02-04,24.284246,,0.0,REET,USD,ETF
2026-02-05,24.60279,,0.0,REET,USD,ETF
2026-02-06,24.733955,,0.0,REET,USD,ETF
2026-02-09,24.968178,,0.0,REET,USD,ETF
2026-02-10,25.080606,,0.0,REET,USD,ETF
2026-02-11,25.024391,,0.0,REET,USD,ETF
2026-02-12,25.277351,,0.0,REET,USD,ETF
2026-02-13,25.530313,,0.0,REET,USD,ETF
2026-02-17,25.2024,,0.0,REET,USD,ETF
2026-02-18,25.164927,,0.0,REET,USD,ETF
2026-02-19,25.352303,,0.0,REET,USD,ETF
2026-02-20,25.380411,,0.0,REET,USD,ETF
2026-02-24,25.417885,,0.0,REET,USD,ETF
2026-02-25,25.567791,,0.0,REET,USD,ETF
2026-02-26,25.530313,,0.0,REET,USD,ETF
2026-02-27,25.520945,,0.0,REET,USD,ETF
2026-03-02,25.193031,,0.0,REET,USD,ETF
